freq_ghz,S21_dB,S11_dB
4.370000,-53.696650,-0.000019
4.380000,-41.402989,-0.000314
4.390000,-37.119739,-0.000843
4.400000,-34.647855,-0.001490
4.410000,-32.990765,-0.002182
4.420000,-31.793587,-0.002875
4.430000,-30.889234,-0.003540
4.440000,-30.185990,-0.004163
4.450000,-29.628297,-0.004734
4.460000,-29.180094,-0.005249
4.470000,-28.816742,-0.005707
4.480000,-28.520733,-0.006110
4.490000,-28.279224,-0.006459
4.500000,-28.082555,-0.006759
4.510000,-27.923302,-0.007011
4.520000,-27.795660,-0.007221
4.530000,-27.695021,-0.007390
4.540000,-27.617681,-0.007523
4.550000,-27.560635,-0.007623
4.560000,-27.521418,-0.007692
4.570000,-27.498002,-0.007733
4.580000,-27.488704,-0.007750
4.590000,-27.492128,-0.007744
4.600000,-27.507115,-0.007717
4.610000,-27.532709,-0.007672
4.620000,-27.568124,-0.007609
4.630000,-27.612731,-0.007532
4.640000,-27.666037,-0.007440
4.650000,-27.727683,-0.007335
4.660000,-27.797434,-0.007218
4.670000,-27.875187,-0.007090
4.680000,-27.960977,-0.006951
4.690000,-28.054991,-0.006802
4.700000,-28.157597,-0.006643
4.710000,-28.269382,-0.006474
4.720000,-28.391211,-0.006295
4.730000,-28.524311,-0.006105
4.740000,-28.670406,-0.005903
4.750000,-28.831911,-0.005687
4.760000,-29.012252,-0.005455
4.770000,-29.216362,-0.005205
4.780000,-29.451535,-0.004930
4.790000,-29.728900,-0.004625
4.800000,-30.066159,-0.004279
4.810000,-30.492977,-0.003879
4.820000,-31.062484,-0.003402
4.830000,-31.878570,-0.002819
4.840000,-33.170639,-0.002093
4.850000,-35.550847,-0.001210
4.860000,-41.457312,-0.000311
4.870000,-48.047545,-0.000068
4.880000,-34.594872,-0.001508
4.890000,-30.610238,-0.003775
4.900000,-29.247593,-0.005168
4.910000,-28.854539,-0.005657
4.920000,-28.815387,-0.005709
4.930000,-28.909741,-0.005586
4.940000,-29.056429,-0.005400
