freq_ghz,S21_dB,S11_dB
7.260000,-16.536473,-0.097496
7.265000,-16.546409,-0.097272
7.270000,-16.557257,-0.097027
7.275000,-16.568975,-0.096764
7.280000,-16.581522,-0.096482
7.285000,-16.594860,-0.096184
7.290000,-16.608956,-0.095869
7.295000,-16.623776,-0.095540
7.300000,-16.639292,-0.095196
7.305000,-16.655474,-0.094838
7.310000,-16.672299,-0.094468
7.315000,-16.689741,-0.094086
7.320000,-16.707779,-0.093692
7.325000,-16.726393,-0.093288
7.330000,-16.745563,-0.092873
7.335000,-16.765273,-0.092448
7.340000,-16.785507,-0.092014
7.345000,-16.806249,-0.091572
7.350000,-16.827486,-0.091120
7.355000,-16.849205,-0.090661
7.360000,-16.871395,-0.090195
7.365000,-16.894046,-0.089721
7.370000,-16.917148,-0.089240
7.375000,-16.940692,-0.088753
7.380000,-16.964670,-0.088259
7.385000,-16.989074,-0.087760
7.390000,-17.013899,-0.087255
7.395000,-17.039137,-0.086744
7.400000,-17.064785,-0.086228
7.405000,-17.090836,-0.085707
7.410000,-17.117288,-0.085182
7.415000,-17.144135,-0.084652
7.420000,-17.171376,-0.084117
7.425000,-17.199006,-0.083578
7.430000,-17.227025,-0.083036
7.435000,-17.255429,-0.082489
7.440000,-17.284217,-0.081939
7.445000,-17.313389,-0.081385
7.450000,-17.342943,-0.080828
7.455000,-17.372880,-0.080267
7.460000,-17.403198,-0.079704
7.465000,-17.433898,-0.079137
7.470000,-17.464980,-0.078567
7.475000,-17.496446,-0.077995
7.480000,-17.528296,-0.077419
7.485000,-17.560532,-0.076842
7.490000,-17.593156,-0.076261
7.495000,-17.626168,-0.075678
7.500000,-17.659572,-0.075093
7.505000,-17.693370,-0.074506
7.510000,-17.727565,-0.073916
7.515000,-17.762159,-0.073325
7.520000,-17.797155,-0.072731
7.525000,-17.832557,-0.072136
7.530000,-17.868369,-0.071538
7.535000,-17.904595,-0.070939
7.540000,-17.941239,-0.070338
7.545000,-17.978304,-0.069735
7.550000,-18.015797,-0.069130
7.555000,-18.053722,-0.068524
7.560000,-18.092083,-0.067917
7.565000,-18.130888,-0.067308
